date,Ticker,Company,Cumulative_Return
2024-01-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.08234933079780127
2024-01-03 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07727875791202261
2024-01-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.09176330474837105
2024-01-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.09619939276505776
2024-01-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.08850708507275003
2024-01-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.08031302134769336
2024-01-10 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07401268552790666
2024-01-11 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0724575220862104
2024-01-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06206363261489099
2024-01-15 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.050259043959403366
2024-01-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04480694888466673
2024-01-17 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.02180109732938499
2024-01-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.018648810345177947
2024-01-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.030886738435491903
2024-01-20 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.018703045839428174
2024-01-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.01965181244284373
2024-01-24 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.043885619709826296
2024-01-25 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0496233499131148
2024-01-29 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.053794745183488674
2024-01-30 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0254493467290459
2024-01-31 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.048554561906185886
2024-02-01 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04545126196149225
2024-02-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06348177513763649
2024-02-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04132010392964382
2024-02-06 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.030266787934845288
2024-02-07 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.029734556633383275
2024-02-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.013665141773090021
2024-02-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.013919829621296122
2024-02-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.005198991911629968
2024-02-13 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.01210218664593724
2024-02-14 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.01956392133981482
2024-02-15 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.013043695980569422
2024-02-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.01718540618829212
2024-02-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04526459903047753
2024-02-20 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03458657539069098
2024-02-21 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.024666745088416993
2024-02-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0281955267135469
2024-02-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.043265697194850475
2024-02-26 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04187384417452942
2024-02-27 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03338719361391488
2024-02-28 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.023328465636906316
2024-02-29 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.029197825056281483
2024-03-01 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04149547846323351
2024-03-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03948109889214141
2024-03-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04516379926167211
2024-03-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0026763046652415814
2024-03-06 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.005320612952890668
2024-03-07 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.023460327348876805
2024-03-11 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0335689955318437
2024-03-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.030285282747255258
2024-03-13 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.017483676271148538
2024-03-14 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0114766203642102
2024-03-15 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.01643281400749216
2024-03-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.019996401776749793
2024-03-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.022818125881882825
2024-03-20 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.024841521392474065
2024-03-21 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03613703473884869
2024-03-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.02674604509701669
2024-03-26 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03074591911673269
2024-03-27 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.023687759884660417
2024-03-28 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.062357080328220155
2024-04-01 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06366498555071617
2024-04-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07007446307197981
2024-04-03 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06029510235241202
2024-04-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06971382396670169
2024-04-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.08309104343765233
2024-04-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.08976585496362155
2024-04-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.10234614682639276
2024-04-10 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.09866279790216441
2024-04-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.09546462878063408
2024-04-15 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07085685201673324
2024-04-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04771052012187256
2024-04-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03251126154912007
2024-04-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04825879903578793
2024-04-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.05471340064171755
2024-04-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04958897215357729
2024-04-24 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.05529497425091861
2024-04-25 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07075177800471383
2024-04-26 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.035597297620551444
2024-04-29 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.034533034935479406
2024-04-30 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04665975445417079
2024-05-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.046938392225068654
2024-05-03 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.05427380960103195
2024-05-06 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04447229789452421
2024-05-07 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.046830568909511754
2024-05-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03933900465851331
2024-05-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.015353477070477975
2024-05-10 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0205305191259555
2024-05-13 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.025521935162071678
2024-05-14 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.02292790143963334
2024-05-15 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.018233810285457765
2024-05-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0354098085009385
2024-05-17 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.028360936320487373
2024-05-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.030096225798322992
2024-05-21 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.026978115562102493
2024-05-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.027862763756472397
2024-05-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04333042372048641
2024-05-24 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03913383694439763
2024-05-27 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0354502507547241
2024-05-28 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03786283378517913
2024-05-29 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.019265015512431965
2024-05-30 05:30:00,BAJAJFINSV,BAJAJ FINSERV,-0.009908817215767397
2024-05-31 05:30:00,BAJAJFINSV,BAJAJ FINSERV,-0.006956255047930641
2024-06-03 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.023921672467442937
2024-06-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,-0.03858626001129803
2024-06-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,-0.011239072574758334
2024-06-06 05:30:00,BAJAJFINSV,BAJAJ FINSERV,-0.0054737698140019265
2024-06-07 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.021549716051896074
2024-06-10 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.020337749476658406
2024-06-11 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.021902444840050952
2024-06-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.028820984613683924
2024-06-13 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03578697790099948
2024-06-14 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03682464848775509
2024-06-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04071973251476941
2024-06-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0388110369986394
2024-06-20 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03323074983329982
2024-06-21 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.028754078963186387
2024-06-24 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0342959118848407
2024-06-25 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04418474128678686
2024-06-26 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.042251289451566906
2024-06-27 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.044032261174735104
2024-06-28 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03470657968262618
2024-07-01 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.029700755295760932
2024-07-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.029415981216530426
2024-07-03 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03853134757196647
2024-07-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03323071714195672
2024-07-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.029383835638519665
2024-07-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.02336965483325251
2024-07-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.030694029076931258
2024-07-10 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03129468663889386
2024-07-11 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.0346437119461511
2024-07-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04056366660181762
2024-07-15 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.043662743139616995
2024-07-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.048250185406499974
2024-07-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07415804785252529
2024-07-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06749642786766534
2024-07-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06194849310162363
2024-07-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.05440780095191319
2024-07-24 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.029945991642835817
2024-07-25 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.025323544278580662
2024-07-26 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.034547756244610116
2024-07-29 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.05389913826106197
2024-07-30 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06966761984904082
2024-07-31 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07514657154295006
2024-08-01 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06494465225012158
2024-08-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.058001906960177915
2024-08-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.02366145914841901
2024-08-06 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.021365101426916083
2024-08-07 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.026032322192851884
2024-08-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.006081959458983911
2024-08-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.019165950238504117
2024-08-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.018396818075960823
2024-08-13 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.008358331866852363
2024-08-14 05:30:00,BAJAJFINSV,BAJAJ FINSERV,-0.0008424327037245116
2024-08-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.01272719748298052
2024-08-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.01350144098256102
2024-08-20 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.04638133267232958
2024-08-21 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.058147140050146276
2024-08-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06107752038266733
2024-08-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.06981221928160321
2024-08-26 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.09804564814921705
2024-08-27 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.11749767044787673
2024-08-28 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.11429813583472956
2024-08-29 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.13889691027301382
2024-08-30 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.15450366560579648
2024-09-02 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.18675177979216254
2024-09-03 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.2003618420018281
2024-09-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.2037387716759277
2024-09-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.20002596650471124
2024-09-06 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.195843548745522
2024-09-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.19762046498815183
2024-09-10 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.17829718298648553
2024-09-11 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.18303820792482486
2024-09-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.19487575531592752
2024-09-13 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.21622519058023468
2024-09-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.1967736347196946
2024-09-17 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.19198250638205472
2024-09-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.21334887193622792
2024-09-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.21451400274864188
2024-09-20 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.22847930109819745
2024-09-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.23012266503809733
2024-09-24 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.2221537075131618
2024-09-25 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.23467569317981968
2024-09-26 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.2628322915723527
2024-09-27 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.27690330226430354
2024-09-30 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.2583525487953624
2024-10-01 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.259290017124135
2024-10-03 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.22797752503452615
2024-10-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.21289965318337106
2024-10-07 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.21011384224707327
2024-10-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.18821739144092212
2024-10-09 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.20388531843273452
2024-10-10 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.20857210704517729
2024-10-11 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.2089453010527478
2024-10-14 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.20404229529704537
2024-10-15 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.196946108493275
2024-10-16 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.20131515835977623
2024-10-17 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.17647694241498418
2024-10-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.17873490033986586
2024-10-21 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.1449418347868135
2024-10-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.12458241713440212
2024-10-23 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.13450927188884315
2024-10-24 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.13588882008680825
2024-10-25 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.11597033090708272
2024-10-28 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.12947038947566653
2024-10-29 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.15041869771918698
2024-10-30 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.14235281216985773
2024-10-31 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.141382741697091
2024-11-01 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.14363891762169478
2024-11-04 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.11958922251711847
2024-11-05 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.133107470692301
2024-11-06 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.14062626768478217
2024-11-07 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.12976105352569256
2024-11-08 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.1355713096394695
2024-11-11 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.1227533760283185
2024-11-12 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.10778933049569743
2024-11-13 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.09165219439402758
2024-11-14 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.07684249749715469
2024-11-18 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.062328532379457444
2024-11-19 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.05016887891411085
2024-11-21 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.03319265189622636
2024-11-22 05:30:00,BAJAJFINSV,BAJAJ FINSERV,0.053329660021126726
2023-10-03 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.0
2023-10-04 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.014251468447211228
2023-10-05 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.014652535412662242
2023-10-06 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.025807793976325075
2023-10-09 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.008564831639068113
2023-10-10 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.015528220903739258
2023-10-11 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.017798249108994274
2023-10-12 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.006979865880265432
2023-10-13 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.011640285380408857
2023-10-16 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.009696584399864542
2023-10-17 05:30:00,BAJFINANCE,BAJAJ FINANCE,0.016789665534757525
2023-10-18 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.01119130567492984
2023-10-19 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.014369318908176942
2023-10-20 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.023595811119538262
2023-10-23 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.019773023702558415
2023-10-25 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.033165938087920434
2023-10-26 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06860056954306012
2023-10-27 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.057093926949619234
2023-10-30 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.05764672959241544
2023-10-31 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.059032832577201697
2023-11-01 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.061802213236914885
2023-11-02 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.0648536459381019
2023-11-03 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06990123557980363
2023-11-06 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.04958820852725014
2023-11-07 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.05837550826739994
2023-11-08 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06313163185990762
2023-11-09 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07295073252412118
2023-11-10 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06508524455249647
2023-11-12 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06345994904422231
2023-11-13 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07634063672945333
2023-11-15 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.09489148343873285
2023-11-16 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07576852342876655
2023-11-17 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.09498087801181972
2023-11-20 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.1160859881073743
2023-11-21 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.11119817439603129
2023-11-22 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.10765045261062611
2023-11-23 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.11532403766186528
2023-11-24 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.12279542796248794
2023-11-28 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.10759060799895102
2023-11-29 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.10723284130492569
2023-11-30 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.10838289530136344
2023-12-01 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08908327020131981
2023-12-04 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06865444392899525
2023-12-05 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07646393816805885
2023-12-06 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06594664518049453
2023-12-07 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07078029492265507
2023-12-08 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08209104283909617
2023-12-11 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08412317377127641
2023-12-12 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.081133903605701
2023-12-13 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08886506956943084
2023-12-14 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.059077249233250105
2023-12-15 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.0536117813570894
2023-12-18 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.04395782030559936
2023-12-19 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.038020501522321476
2023-12-20 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.05619243394421949
2023-12-21 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07311274966556806
2023-12-22 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08286550344416622
2023-12-26 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.10109641923926718
2023-12-27 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.0912532124481526
2023-12-28 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08767921620879862
2023-12-29 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07815953968492705
2024-01-01 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08207615801934072
2024-01-02 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.06412861690097602
2024-01-03 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07021875088392364
2024-01-04 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.02678494089584
2024-01-05 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.02605819199407446
2024-01-08 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.02283558576802512
2024-01-09 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.024199339645998255
2024-01-10 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.030011298819897465
2024-01-11 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.03141744811910132
2024-01-12 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.03255177453130509
2024-01-15 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.05644536614081033
2024-01-16 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.059300407595744856
2024-01-17 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07241621697395079
2024-01-18 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08509482844177527
2024-01-19 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.07772442977959551
2024-01-20 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.08015642278419992
2024-01-23 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.11173983943602911
2024-01-24 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.11391784161403123
2024-01-25 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.10963737161275562
2024-01-29 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.09465607177505897
2024-01-30 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.14672339985693167
2024-01-31 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.1400197678672585
2024-02-01 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.15744680308560638
2024-02-02 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.14187579185964874
2024-02-05 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.1769355877213955
2024-02-06 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.1784564254684371
2024-02-07 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.16162595025947699
2024-02-08 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.18153145315102892
2024-02-09 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.16954024315657965
2024-02-12 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.18236615043736712
2024-02-13 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.17711432942551628
2024-02-14 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.17062549370587632
2024-02-15 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.1747028276410302
2024-02-16 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.17473304185984156
2024-02-19 05:30:00,BAJFINANCE,BAJAJ FINANCE,-0.1605923602064695
